"","video_path","location_options","location_probs","location","activity_options","activity_probs","activity","superseded_gcp_name_feb25","chunk_num","start_time","end_time","activities_weighted","locations_chunked"
"1002","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_006.mp4","living room","1.0","living room","looking,nothing,looking at device","0.33,0.2,0.33","looking","00720001_2024-01-22_2_0d145210b5",6,60,70,"watching tv","living room"
"1003","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_007.mp4","living room","1.0","living room","watching tv,exploring","0.62,0.12","watching tv","00720001_2024-01-22_2_0d145210b5",7,70,80,"watching tv","living room"
"1004","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_008.mp4","living room","1.0","living room","watching tv","0.79","watching tv","00720001_2024-01-22_2_0d145210b5",8,80,90,"watching tv","living room"
"1005","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_009.mp4","living room,playroom","0.9,0.1","living room","watching tv,playing with toy","0.58,0.16","watching tv","00720001_2024-01-22_2_0d145210b5",9,90,100,"watching tv","living room"
"1006","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_010.mp4","bedroom,living room,playroom","0.6,0.25,0.15","bedroom","reading,exploring,playing with toy","0.11,0.23,0.38","playing with toy","00720001_2024-01-22_2_0d145210b5",10,100,110,"watching tv","living room"
"1007","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_011.mp4","living room","1.0","living room","watching tv","0.96","watching tv","00720001_2024-01-22_2_0d145210b5",11,110,120,"watching tv","living room"
"1008","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_012.mp4","living room","0.98","living room","watching tv","0.86","watching tv","00720001_2024-01-22_2_0d145210b5",12,120,130,"watching tv","living room"
"1009","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_013.mp4","living room","1.0","living room","watching tv","0.87","watching tv","00720001_2024-01-22_2_0d145210b5",13,130,140,"watching tv","living room"
"1010","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_014.mp4","living room","1.0","living room","watching tv","0.8","watching tv","00720001_2024-01-22_2_0d145210b5",14,140,150,"watching tv","living room"
"1011","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_015.mp4","living room","1.0","living room","watching tv","0.9","watching tv","00720001_2024-01-22_2_0d145210b5",15,150,160,"watching tv","living room"
"1012","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_016.mp4","living room","1.0","living room","watching tv","0.9","watching tv","00720001_2024-01-22_2_0d145210b5",16,160,170,"watching tv","living room"
"1013","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_017.mp4","living room","1.0","living room","watching tv,playing with toy,playing with adult","0.57,0.15,0.15","watching tv","00720001_2024-01-22_2_0d145210b5",17,170,180,"watching tv","living room"
"1014","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_018.mp4","living room","0.95","living room","watching tv,playing with toy","0.33,0.61","playing with toy","00720001_2024-01-22_2_0d145210b5",18,180,190,"watching tv","living room"
"1015","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_019.mp4","living room","1.0","living room","watching tv","0.9","watching tv","00720001_2024-01-22_2_0d145210b5",19,190,200,"watching tv","living room"
"1016","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_020.mp4","living room","1.0","living room","watching tv","0.99","watching tv","00720001_2024-01-22_2_0d145210b5",20,200,210,"watching tv","living room"
"1017","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_021.mp4","living room","1.0","living room","watching tv","0.99","watching tv","00720001_2024-01-22_2_0d145210b5",21,210,220,"watching tv","living room"
"1018","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_022.mp4","living room","1.0","living room","watching tv","0.93","watching tv","00720001_2024-01-22_2_0d145210b5",22,220,230,"watching tv","living room"
"1019","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_023.mp4","living room","1.0","living room","watching tv,playing with toy","0.6,0.27","watching tv","00720001_2024-01-22_2_0d145210b5",23,230,240,"watching tv","living room"
"1020","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_024.mp4","living room","0.91","living room","watching tv","0.96","watching tv","00720001_2024-01-22_2_0d145210b5",24,240,250,"watching tv","living room"
"1021","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_025.mp4","living room","1.0","living room","watching tv,playing with toy","0.67,0.2","watching tv","00720001_2024-01-22_2_0d145210b5",25,250,260,"watching tv","living room"
"1022","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_026.mp4","living room","1.0","living room","watching tv,playing with toy","0.54,0.25","watching tv","00720001_2024-01-22_2_0d145210b5",26,260,270,"watching tv","living room"
"1023","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_027.mp4","living room","1.0","living room","watching tv","0.97","watching tv","00720001_2024-01-22_2_0d145210b5",27,270,280,"watching tv","living room"
"1024","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_028.mp4","living room","1.0","living room","watching tv","0.94","watching tv","00720001_2024-01-22_2_0d145210b5",28,280,290,"watching tv","living room"
"1025","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_029.mp4","living room","1.0","living room","watching tv,playing with toy","0.74,0.19","watching tv","00720001_2024-01-22_2_0d145210b5",29,290,300,"watching tv","living room"
"1026","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_030.mp4","living room","1.0","living room","watching tv,sitting","0.49,0.26","watching tv","00720001_2024-01-22_2_0d145210b5",30,300,310,"watching tv","living room"
"1027","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_031.mp4","living room","1.0","living room","watching tv,nothing","0.77,0.1","watching tv","00720001_2024-01-22_2_0d145210b5",31,310,320,"watching tv","living room"
"1028","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_032.mp4","living room","1.0","living room","watching tv","0.84","watching tv","00720001_2024-01-22_2_0d145210b5",32,320,330,"watching tv","living room"
"1029","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_033.mp4","living room","1.0","living room","watching tv","0.97","watching tv","00720001_2024-01-22_2_0d145210b5",33,330,340,"watching tv","living room"
"1030","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_034.mp4","living room,bedroom","0.87,0.13","living room","watching tv","0.98","watching tv","00720001_2024-01-22_2_0d145210b5",34,340,350,"watching tv","living room"
"1031","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_035.mp4","living room","1.0","living room","clipping nails,crying","0.17,0.58","crying","00720001_2024-01-22_2_0d145210b5",35,350,360,"watching tv","living room"
"1032","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_036.mp4","living room","1.0","living room","clipping nails,watching tv,driving","0.1,0.21,0.29","driving","00720001_2024-01-22_2_0d145210b5",36,360,370,"crying","living room"
"1033","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_037.mp4","bedroom,living room","0.22,0.78","living room","looking,nothing,looking at device,watching tv","0.23,0.12,0.23,0.16","looking","00720001_2024-01-22_2_0d145210b5",37,370,380,"playing with toy","living room"
"1034","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_038.mp4","living room","1.0","living room","playing with toy,looking,looking at device","0.51,0.15,0.15","playing with toy","00720001_2024-01-22_2_0d145210b5",38,380,390,"watching tv","living room"
"1035","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_039.mp4","living room","1.0","living room","watching tv,playing with toy","0.76,0.18","watching tv","00720001_2024-01-22_2_0d145210b5",39,390,400,"watching tv","living room"
"1036","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_040.mp4","living room","1.0","living room","watching tv","0.93","watching tv","00720001_2024-01-22_2_0d145210b5",40,400,410,"watching tv","living room"
"1037","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_041.mp4","living room","1.0","living room","playing with toy","0.98","playing with toy","00720001_2024-01-22_2_0d145210b5",41,410,420,"playing with toy","living room"
"1038","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_042.mp4","living room","1.0","living room","watching tv,looking,exploring,looking at device,playing with toy","0.1,0.12,0.4,0.12,0.19","exploring","00720001_2024-01-22_2_0d145210b5",42,420,430,"playing with toy","living room"
"1039","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_043.mp4","playroom,living room,kitchen","0.41,0.46,0.13","living room","exploring,playing with toy","0.68,0.15","exploring","00720001_2024-01-22_2_0d145210b5",43,430,440,"exploring","living room"
"1040","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_044.mp4","kitchen,playroom,living room","0.64,0.13,0.16","kitchen","exploring,playing with toy,playing with adult","0.21,0.41,0.15","playing with toy","00720001_2024-01-22_2_0d145210b5",44,440,450,"exploring","kitchen"
"1041","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_045.mp4","kitchen","1.0","kitchen","nothing,looking,exploring,looking at device,playing with adult","0.26,0.15,0.18,0.15,0.12","nothing","00720001_2024-01-22_2_0d145210b5",45,450,460,"nothing","kitchen"
"1042","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_046.mp4","kitchen","1.0","kitchen","nothing,looking,looking at device","0.4,0.23,0.23","nothing","00720001_2024-01-22_2_0d145210b5",46,460,470,"playing with toy","kitchen"
"1043","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_047.mp4","living room","1.0","living room","playing with toy,holding toy","0.7,0.26","playing with toy","00720001_2024-01-22_2_0d145210b5",47,470,480,"playing with toy","living room"
"1044","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_048.mp4","living room,playroom","0.71,0.29","living room","nothing,reading,looking,looking at device,playing with toy","0.17,0.12,0.1,0.1,0.48","playing with toy","00720001_2024-01-22_2_0d145210b5",48,480,490,"playing with toy","living room"
"1045","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_049.mp4","living room,playroom","0.88,0.12","living room","playing with toy,nothing","0.72,0.12","playing with toy","00720001_2024-01-22_2_0d145210b5",49,490,500,"playing with toy","living room"
"1046","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_050.mp4","living room","0.95","living room","watching tv,playing with toy","0.43,0.54","playing with toy","00720001_2024-01-22_2_0d145210b5",50,500,510,"playing with toy","living room"
"1047","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_051.mp4","living room","1.0","living room","watching tv,playing with toy","0.14,0.76","playing with toy","00720001_2024-01-22_2_0d145210b5",51,510,520,"playing with toy","living room"
"1048","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_052.mp4","living room","1.0","living room","watching tv,nothing,playing with toy","0.51,0.19,0.22","watching tv","00720001_2024-01-22_2_0d145210b5",52,520,530,"watching tv","living room"
"1049","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_053.mp4","living room","1.0","living room","watching tv,playing with toy","0.77,0.21","watching tv","00720001_2024-01-22_2_0d145210b5",53,530,540,"watching tv","living room"
"1050","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_054.mp4","living room","1.0","living room","watching tv,playing with toy","0.43,0.45","playing with toy","00720001_2024-01-22_2_0d145210b5",54,540,550,"playing with toy","living room"
"1051","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_055.mp4","living room","1.0","living room","playing with toy","0.85","playing with toy","00720001_2024-01-22_2_0d145210b5",55,550,560,"playing with toy","living room"
"1052","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_056.mp4","living room","1.0","living room","watching tv,playing with toy","0.46,0.51","playing with toy","00720001_2024-01-22_2_0d145210b5",56,560,570,"playing with toy","living room"
"1053","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_057.mp4","living room","1.0","living room","watching tv,playing with toy","0.36,0.58","playing with toy","00720001_2024-01-22_2_0d145210b5",57,570,580,"playing with toy","living room"
"1054","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_058.mp4","living room","0.95","living room","watching tv,playing with toy","0.45,0.5","playing with toy","00720001_2024-01-22_2_0d145210b5",58,580,590,"watching tv","living room"
"1055","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_059.mp4","living room","1.0","living room","watching tv,playing with toy","0.69,0.28","watching tv","00720001_2024-01-22_2_0d145210b5",59,590,600,"watching tv","living room"
"1056","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_060.mp4","living room","1.0","living room","watching tv,nothing,looking,looking at device","0.3,0.3,0.16,0.16","watching tv","00720001_2024-01-22_2_0d145210b5",60,600,610,"watching tv","living room"
"1057","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_061.mp4","living room","1.0","living room","watching tv","0.92","watching tv","00720001_2024-01-22_2_0d145210b5",61,610,620,"watching tv","living room"
"1058","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_062.mp4","living room","1.0","living room","watching tv","0.98","watching tv","00720001_2024-01-22_2_0d145210b5",62,620,630,"watching tv","living room"
"1059","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_063.mp4","living room","1.0","living room","watching tv","0.93","watching tv","00720001_2024-01-22_2_0d145210b5",63,630,640,"watching tv","living room"
"1060","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_064.mp4","living room","1.0","living room","watching tv","0.96","watching tv","00720001_2024-01-22_2_0d145210b5",64,640,650,"watching tv","living room"
"1061","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_065.mp4","living room,bedroom","0.87,0.13","living room","watching tv","0.85","watching tv","00720001_2024-01-22_2_0d145210b5",65,650,660,"watching tv","living room"
"1062","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_066.mp4","living room","1.0","living room","watching tv,nothing,playing with adult","0.33,0.37,0.12","nothing","00720001_2024-01-22_2_0d145210b5",66,660,670,"watching tv","living room"
"1063","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_067.mp4","living room","1.0","living room","watching tv,standing,playing with toy","0.36,0.1,0.37","playing with toy","00720001_2024-01-22_2_0d145210b5",67,670,680,"watching tv","living room"
"1064","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_068.mp4","living room","1.0","living room","playing with adult,nothing,playing with toy","0.37,0.19,0.29","playing with adult","00720001_2024-01-22_2_0d145210b5",68,680,690,"playing with toy","living room"
"1065","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_069.mp4","living room","1.0","living room","clipping nails,standing,reading,playing with toy","0.24,0.13,0.13,0.21","clipping nails","00720001_2024-01-22_2_0d145210b5",69,690,700,"watching tv","living room"
"1066","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_070.mp4","living room","1.0","living room","watching tv","0.92","watching tv","00720001_2024-01-22_2_0d145210b5",70,700,710,"watching tv","living room"
"1067","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_071.mp4","living room","1.0","living room","watching tv,playing with toy","0.7,0.21","watching tv","00720001_2024-01-22_2_0d145210b5",71,710,720,"watching tv","living room"
"1068","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_072.mp4","bedroom,living room","0.71,0.29","bedroom","nothing,playing with toy","0.25,0.38","playing with toy","00720001_2024-01-22_2_0d145210b5",72,720,730,"playing with toy","living room"
"1069","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_073.mp4","kitchen","1.0","kitchen","standing,reading,playing with toy,playing with adult","0.25,0.11,0.24,0.13","standing","00720001_2024-01-22_2_0d145210b5",73,730,740,"playing with toy","living room"
"1070","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_074.mp4","living room,kitchen,dining room","0.65,0.21,0.14","living room","nothing,playing with toy,playing with adult","0.15,0.24,0.12","playing with toy","00720001_2024-01-22_2_0d145210b5",74,740,750,"playing with toy","kitchen"
"1071","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_075.mp4","kitchen,playroom","0.61,0.14","kitchen","nothing,playing with toy","0.17,0.54","playing with toy","00720001_2024-01-22_2_0d145210b5",75,750,760,"playing with toy","kitchen"
"1072","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00720001_2024-01-22_2_0d145210b5_processed/00720001_2024-01-22_2_0d145210b5_processed_076.mp4","kitchen","1.0","kitchen","clipping nails,standing,looking,nothing,reading","0.16,0.18,0.15,0.11,0.11","standing","00720001_2024-01-22_2_0d145210b5",76,760,770,"playing with toy","kitchen"
"1073","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00420001_2024-05-03_2_7c8754ec56_processed/00420001_2024-05-03_2_7c8754ec56_processed_000.mp4","bedroom","1.0","bedroom","playing with toy,nothing","0.64,0.13","playing with toy","00420001_2024-05-03_2_7c8754ec56",0,0,10,"playing with toy","bedroom"
"1074","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00420001_2024-05-03_2_7c8754ec56_processed/00420001_2024-05-03_2_7c8754ec56_processed_001.mp4","bedroom,playroom","0.73,0.27","bedroom","playing with toy","0.98","playing with toy","00420001_2024-05-03_2_7c8754ec56",1,10,20,"playing with toy","playroom"
"1075","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00420001_2024-05-03_2_7c8754ec56_processed/00420001_2024-05-03_2_7c8754ec56_processed_002.mp4","playroom,living room","0.68,0.32","playroom","playing with toy","0.99","playing with toy","00420001_2024-05-03_2_7c8754ec56",2,20,30,"playing with toy","playroom"
"1076","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00420001_2024-05-03_2_7c8754ec56_processed/00420001_2024-05-03_2_7c8754ec56_processed_003.mp4","playroom","1.0","playroom","playing with toy","0.99","playing with toy","00420001_2024-05-03_2_7c8754ec56",3,30,40,"playing with toy","playroom"
"1077","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00420001_2024-05-03_2_7c8754ec56_processed/00420001_2024-05-03_2_7c8754ec56_processed_004.mp4","playroom","1.0","playroom","playing with toy","0.99","playing with toy","00420001_2024-05-03_2_7c8754ec56",4,40,50,"playing with toy","playroom"
"1078","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00420001_2024-05-03_2_7c8754ec56_processed/00420001_2024-05-03_2_7c8754ec56_processed_005.mp4","playroom","1.0","playroom","playing with toy","0.98","playing with toy","00420001_2024-05-03_2_7c8754ec56",5,50,60,"playing with toy","playroom"
"1079","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00420001_2024-05-03_2_7c8754ec56_processed/00420001_2024-05-03_2_7c8754ec56_processed_006.mp4","playroom","1.0","playroom","playing with toy","0.97","playing with toy","00420001_2024-05-03_2_7c8754ec56",6,60,70,"playing with toy","playroom"
"1080","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00420001_2024-05-03_2_7c8754ec56_processed/00420001_2024-05-03_2_7c8754ec56_processed_007.mp4","playroom","1.0","playroom","playing with toy","0.99","playing with toy","00420001_2024-05-03_2_7c8754ec56",7,70,80,"playing with toy","playroom"
"1081","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00420001_2024-05-03_2_7c8754ec56_processed/00420001_2024-05-03_2_7c8754ec56_processed_008.mp4","playroom","1.0","playroom","playing with toy","0.96","playing with toy","00420001_2024-05-03_2_7c8754ec56",8,80,90,"playing with toy","playroom"
"1082","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00420001_2024-05-03_2_7c8754ec56_processed/00420001_2024-05-03_2_7c8754ec56_processed_009.mp4","playroom","1.0","playroom","playing with toy","0.92","playing with toy","00420001_2024-05-03_2_7c8754ec56",9,90,100,"playing with toy","playroom"
"1083","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00420001_2024-05-03_2_7c8754ec56_processed/00420001_2024-05-03_2_7c8754ec56_processed_010.mp4","playroom","1.0","playroom","reading,playing with toy","0.81,0.12","reading","00420001_2024-05-03_2_7c8754ec56",10,100,110,"playing with toy","playroom"
"1084","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00420001_2024-05-03_2_7c8754ec56_processed/00420001_2024-05-03_2_7c8754ec56_processed_011.mp4","playroom","0.9","playroom","playing with toy,exploring,playing with adult","0.49,0.21,0.23","playing with toy","00420001_2024-05-03_2_7c8754ec56",11,110,120,"playing with toy","playroom"
"1085","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00420001_2024-05-03_2_7c8754ec56_processed/00420001_2024-05-03_2_7c8754ec56_processed_012.mp4","living room,playroom","0.88,0.12","living room","playing with toy","0.95","playing with toy","00420001_2024-05-03_2_7c8754ec56",12,120,130,"playing with toy","playroom"
"1086","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00420001_2024-05-03_2_7c8754ec56_processed/00420001_2024-05-03_2_7c8754ec56_processed_013.mp4","playroom","1.0","playroom","playing with toy","0.99","playing with toy","00420001_2024-05-03_2_7c8754ec56",13,130,140,"playing with toy","playroom"
"1087","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00420001_2024-05-03_2_7c8754ec56_processed/00420001_2024-05-03_2_7c8754ec56_processed_014.mp4","playroom","0.94","playroom","playing with toy","0.99","playing with toy","00420001_2024-05-03_2_7c8754ec56",14,140,150,"playing with toy","playroom"
"1088","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00420001_2024-05-03_2_7c8754ec56_processed/00420001_2024-05-03_2_7c8754ec56_processed_015.mp4","living room,playroom","0.87,0.13","living room","exploring,playing with adult,playing with toy","0.28,0.11,0.48","playing with toy","00420001_2024-05-03_2_7c8754ec56",15,150,160,"playing with toy","playroom"
